Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,is_dropout,academic_performance,success_ratio,student_age,has_debt,has_scholarship,fees_updated,actual_status,predicted_status,prediction_probability,status_label,prediction_label,prediction_correct,risk_level
1,1,2,9085,1,1,125.0,1,37,19,90,90,137.3,0,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,1,0.0,0.0,18,0,0,1,1,1,0.86388683,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,43,1,9500,1,1,120.0,1,3,4,2,4,120.6,0,0,0,1,1,0,18,0,0,7,12,4,12.65,0,0,7,10,3,10.666666666666666,0,16.2,0.3,-0.92,1,11.658333333333333,0.49999964285739795,18,0,0,1,1,1,0.5088891,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,18,1,9670,1,1,140.0,1,1,37,9,9,130.2,1,0,0,1,1,0,22,0,0,6,11,4,13.0,0,0,6,11,4,12.6,0,12.7,3.7,-1.7,0,12.8,0.6666661111115741,22,0,0,1,0,0,0.36484227,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
2,39,1,9556,1,1,160.0,1,37,37,9,6,120.0,0,0,0,1,0,0,31,0,0,7,21,5,10.9,3,0,8,21,3,11.7,1,12.7,3.7,-1.7,1,11.3,0.5333329777780148,31,0,0,1,1,1,0.6398021,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
2,1,1,9147,1,1,151.0,1,38,37,9,8,132.1,1,0,0,1,0,0,34,0,0,5,7,2,10.0,0,0,5,6,4,12.0,0,7.6,2.6,0.32,1,11.0,0.5999994000006,34,0,0,1,1,0,0.31881303,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
1,1,1,9130,1,1,143.0,1,3,3,2,10,141.3,0,0,1,0,0,0,23,0,0,6,10,6,14.0,0,0,6,11,4,13.0,0,11.1,0.6,2.02,0,13.5,0.8333326388894676,23,1,0,0,0,0,0.22745042,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,18,4,9147,1,1,130.0,1,37,37,9,9,119.9,1,0,0,0,0,0,34,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,1,0.0,0.0,34,0,0,0,1,1,0.9871875,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,2,9147,1,1,125.0,1,1,19,4,9,124.0,1,0,0,1,0,0,19,0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,10.8,1.4,1.74,0,11.475,0.8999991000009,19,0,0,1,0,0,0.057068616,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,44,1,9003,1,39,130.0,1,1,3,9,2,130.0,1,0,1,0,1,0,23,0,0,6,12,2,11.333333333333334,0,0,6,8,2,13.0,0,13.9,-0.3,0.79,1,12.166666666666668,0.33333305555578707,23,1,0,0,1,1,0.9089654,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,3,9773,1,1,123.0,1,1,1,4,7,125.1,1,0,1,1,1,1,18,0,0,6,6,6,14.333333333333334,0,0,6,6,6,15.333333333333334,0,11.1,0.6,2.02,0,14.833333333333334,0.9999991666673611,18,1,1,1,0,0,0.10678418,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9670,1,1,115.0,1,1,1,5,4,108.0,1,0,0,1,0,1,20,0,0,6,9,5,13.0,0,0,6,6,5,13.8,0,12.4,0.5,1.79,0,13.4,0.8333326388894676,20,0,1,1,0,0,0.09887481,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9085,1,1,133.1,1,19,19,7,7,130.0,1,0,0,1,0,0,24,0,0,6,7,6,14.857142857142858,0,0,6,10,5,13.6,0,13.9,-0.3,0.79,0,14.228571428571428,0.9166659027784144,24,0,0,1,0,0,0.10315339,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,171,1,1,136.0,1,3,37,2,8,121.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,18,0,0,1,0,0,0.29114237,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,1,4,9773,1,1,132.0,11,12,12,90,4,129.9,1,0,0,1,0,0,18,1,0,6,6,6,12.666666666666666,0,0,6,8,5,14.4,0,7.6,2.6,0.32,0,13.533333333333333,0.9166659027784144,18,0,0,1,0,0,0.08696193,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,18,1,9500,1,1,128.0,1,19,1,9,4,125.8,0,0,0,1,0,1,20,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,0,0.0,0.0,20,0,1,1,0,1,0.71754366,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Tinggi
1,1,4,9500,1,1,133.0,1,38,19,8,7,127.3,1,0,0,1,0,0,18,0,0,8,8,7,12.628571428571428,0,0,8,8,7,12.628571428571428,0,12.7,3.7,-1.7,0,12.628571428571428,0.8749994531253418,18,0,0,1,0,0,0.06226637,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,43,1,9991,0,3,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,41,0,5,10,11,10,14.3,0,5,10,10,10,14.2,0,12.7,3.7,-1.7,0,14.25,0.9999995000002501,41,0,0,1,0,0,0.055889178,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,39,1,8014,0,1,120.0,1,34,34,0,0,104.0,0,0,0,1,0,0,54,0,0,6,8,4,12.75,0,0,6,12,5,12.6,0,7.6,2.6,0.32,1,12.675,0.7499993750005208,54,0,0,1,1,0,0.27419978,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
1,44,1,9085,1,39,150.0,1,3,19,2,4,150.0,1,0,0,1,0,0,22,0,1,6,9,6,13.0,0,1,6,18,3,12.666666666666666,0,12.4,0.5,1.79,0,12.833333333333332,0.7499993750005208,22,0,0,1,0,0,0.10166661,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,2,8014,0,1,100.0,1,35,37,90,90,100.0,0,0,0,1,0,0,41,0,0,6,10,4,13.5,0,1,6,7,6,11.166666666666666,0,7.6,2.6,0.32,0,12.333333333333332,0.8333326388894676,41,0,0,1,0,0,0.060276568,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9085,1,19,133.1,1,19,19,9,7,140.0,0,0,1,0,0,0,24,0,2,6,11,3,11.75,0,1,6,14,3,10.333333333333334,0,16.2,0.3,-0.92,1,11.041666666666668,0.49999958333368055,24,1,0,0,1,1,0.9499527,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
2,44,1,8014,0,39,150.0,1,1,1,5,5,154.0,0,0,0,1,1,0,37,0,12,16,17,16,14.125,0,6,11,14,10,13.0,0,12.4,0.5,1.79,0,13.5625,0.9629626063101459,37,0,0,1,0,0,0.03574631,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,5,9500,1,1,127.0,1,19,19,7,8,120.3,1,0,0,1,0,1,18,0,0,8,8,7,12.694285714285714,0,0,8,8,7,12.694285714285714,0,10.8,1.4,1.74,0,12.694285714285714,0.8749994531253418,18,0,1,1,0,0,0.025370881,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9254,1,1,122.0,1,1,19,4,3,130.4,1,0,0,1,0,0,18,0,0,6,10,5,11.8,0,0,6,10,5,12.2,0,11.1,0.6,2.02,0,12.0,0.8333326388894676,18,0,0,1,0,0,0.11346742,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9238,1,1,132.0,1,1,38,9,7,127.1,1,0,0,1,0,1,20,0,0,6,9,6,12.333333333333334,0,0,6,6,6,11.833333333333334,0,8.9,1.4,3.51,0,12.083333333333334,0.9999991666673611,20,0,1,1,0,0,0.018178664,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9254,1,1,131.0,1,37,19,9,9,134.5,1,0,0,1,1,0,25,0,0,6,8,6,13.166666666666666,0,0,6,8,5,12.6,0,7.6,2.6,0.32,0,12.883333333333333,0.9166659027784144,25,0,0,1,0,0,0.07685755,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9254,1,1,115.0,1,19,1,3,7,113.6,0,0,0,1,1,0,23,0,0,6,10,6,13.0,0,0,6,9,6,12.0,0,11.1,0.6,2.02,0,12.5,0.9999991666673611,23,0,0,1,0,0,0.033856668,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,44,1,171,1,39,110.0,1,1,1,1,7,114.2,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,1,0.0,0.0,19,0,0,1,1,0,0.4288672,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
4,39,1,9991,0,1,130.0,1,38,19,9,7,148.0,0,0,0,1,0,1,31,0,0,5,11,4,11.25,0,0,5,10,4,10.833333333333334,0,13.9,-0.3,0.79,0,11.041666666666668,0.7999992000008,31,0,1,1,0,0,0.18681921,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,7,1,9003,1,3,130.0,1,3,3,6,2,130.0,1,0,0,1,1,0,29,0,1,6,10,6,17.11111111111111,0,2,6,9,6,15.571428571428571,0,13.9,-0.3,0.79,0,16.341269841269842,0.9999991666673611,29,0,0,1,0,0,0.267496,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,1,2,171,1,1,152.0,1,38,19,9,9,151.7,1,0,0,1,0,1,24,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,0,0.0,0.0,24,0,1,1,0,1,0.52373326,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Tinggi
2,42,1,9991,0,6,123.0,1,37,37,9,9,123.0,0,0,0,1,1,0,37,0,0,5,10,5,15.8,0,0,5,5,5,17.6,0,9.4,-0.8,-3.12,0,16.700000000000003,0.9999990000010001,37,0,0,1,0,0,0.08783947,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9003,1,1,131.0,1,19,1,9,2,134.5,1,0,0,1,0,1,19,0,0,6,7,6,15.0,0,0,6,8,6,14.333333333333334,0,12.4,0.5,1.79,0,14.666666666666668,0.9999991666673611,19,0,1,1,0,0,0.026666444,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,7,1,9147,1,40,110.0,1,37,37,9,9,110.0,0,0,0,1,0,0,52,0,11,15,26,14,10.466666666666669,0,9,12,16,12,10.923076923076923,0,13.9,-0.3,0.79,0,10.694871794871796,0.9629626063101459,52,0,0,1,0,0,0.097948216,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,6,9500,1,1,143.0,1,19,19,9,9,127.0,1,0,0,1,0,1,18,0,0,8,8,7,13.585714285714284,0,0,8,8,7,13.585714285714284,0,12.7,3.7,-1.7,0,13.585714285714284,0.8749994531253418,18,0,1,1,0,0,0.0455688,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9500,1,40,130.0,1,37,37,9,7,130.0,0,0,0,1,0,0,27,0,3,8,12,7,12.457142857142856,0,3,8,12,7,12.457142857142856,0,12.7,3.7,-1.7,0,12.457142857142856,0.8749994531253418,27,0,0,1,0,0,0.115205675,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9085,1,1,134.0,1,19,19,1,1,120.4,1,0,0,1,1,0,18,0,0,6,10,6,14.7,0,0,6,10,6,12.0,0,16.2,0.3,-0.92,0,13.35,0.9999991666673611,18,0,0,1,0,0,0.04849466,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9085,1,1,137.0,1,1,1,4,7,134.6,1,0,0,1,1,0,22,0,0,6,16,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,1,0.0,0.0,22,0,0,1,1,1,0.75810647,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9853,1,1,153.0,1,19,37,9,9,153.7,0,0,0,1,0,1,18,0,0,6,8,6,13.142857142857142,0,0,6,6,6,12.833333333333334,0,15.5,2.8,-4.06,0,12.988095238095237,0.9999991666673611,18,0,1,1,0,0,0.033055313,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,39,1,9003,1,1,133.1,1,19,19,4,4,107.5,0,0,0,0,0,0,35,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,1,0.0,0.0,35,0,0,0,1,1,0.9878122,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
2,39,1,9119,1,1,120.0,1,34,34,0,0,140.0,1,0,0,1,1,0,33,0,0,5,14,1,18.0,0,0,5,9,2,13.0,0,9.4,-0.8,-3.12,1,15.5,0.2999997000003,33,0,0,1,1,1,0.9512822,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,1,9670,1,1,123.0,1,37,38,3,3,122.0,0,0,1,1,1,0,19,0,0,6,7,6,13.166666666666666,0,0,6,9,5,13.2,0,8.9,1.4,3.51,0,13.183333333333334,0.9166659027784144,19,1,0,1,0,0,0.1058655,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,33,1,1,100.0,41,38,37,9,8,100.0,0,0,1,0,1,0,35,1,0,7,18,3,11.25,0,0,7,7,0,0.0,0,16.2,0.3,-0.92,1,5.625,0.21428556122459913,35,1,0,0,1,1,0.96894383,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,1,9254,1,1,134.0,1,19,1,9,4,124.9,1,0,0,1,0,0,19,0,0,6,11,3,12.0,0,0,6,11,4,11.25,0,7.6,2.6,0.32,1,11.625,0.5833328472226273,19,0,0,1,1,0,0.34082925,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
1,42,1,9254,1,1,154.0,1,38,37,1,1,154.0,1,0,0,1,0,0,28,0,8,14,22,12,12.333333333333334,0,3,12,20,8,12.0,0,9.4,-0.8,-3.12,0,12.166666666666668,0.7692304733728949,28,0,0,1,0,0,0.20835754,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9500,1,1,140.0,1,19,38,9,7,125.7,1,0,0,1,1,1,19,0,0,7,8,5,11.2,0,0,7,8,5,11.2,0,7.6,2.6,0.32,0,11.2,0.7142852040819971,19,0,1,1,0,0,0.127242,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9085,1,1,163.0,14,37,37,9,9,150.8,1,0,0,1,0,0,19,1,0,6,13,6,16.0,0,0,6,8,6,14.5,0,15.5,2.8,-4.06,0,15.25,0.9999991666673611,19,0,0,1,0,0,0.064450145,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,3,9238,1,1,118.0,1,1,19,4,10,112.4,1,0,0,1,0,0,19,0,0,6,10,5,11.285714285714286,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,1,5.642857142857143,0.4166663194447338,19,0,0,1,1,1,0.78200155,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9670,1,1,120.0,1,38,19,4,8,115.1,0,0,0,1,0,0,19,0,0,6,8,3,11.666666666666666,0,0,6,11,5,13.625,0,10.8,1.4,1.74,0,12.645833333333332,0.6666661111115741,19,0,0,1,0,0,0.2753526,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,44,1,9085,1,39,120.0,1,37,37,9,9,120.0,1,0,1,1,0,0,32,0,0,6,14,4,11.5,0,0,6,14,3,11.0,0,16.2,0.3,-0.92,1,11.25,0.5833328472226273,32,1,0,1,1,1,0.79255813,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,39,1,9254,1,1,160.0,1,19,37,7,10,100.0,0,0,0,1,1,0,26,0,0,6,7,6,12.0,0,0,6,8,5,10.8,0,12.7,3.7,-1.7,0,11.4,0.9166659027784144,26,0,0,1,0,0,0.12419644,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9773,1,1,170.0,1,1,19,9,7,155.0,0,0,0,1,1,1,18,0,0,6,6,6,15.5,0,0,6,6,6,14.166666666666666,0,11.1,0.6,2.02,0,14.833333333333332,0.9999991666673611,18,0,1,1,0,0,0.04351874,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,15,1,9556,1,1,114.0,26,3,19,122,144,114.0,0,0,0,1,0,0,20,1,0,7,14,0,0.0,6,0,7,12,2,11.666666666666666,0,8.9,1.4,3.51,0,5.833333333333333,0.1428570408163994,20,0,0,1,0,0,0.3614124,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,1,1,9130,1,1,140.0,1,9,19,4,4,131.2,0,0,0,1,1,1,26,0,0,5,9,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,1,0.0,0.0,26,0,1,1,1,1,0.80254453,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,16,2,9238,1,1,126.0,1,38,37,3,5,127.1,1,0,0,1,0,1,19,0,0,6,14,3,12.666666666666666,0,0,6,7,6,11.0,0,9.4,-0.8,-3.12,0,11.833333333333332,0.7499993750005208,19,0,1,1,0,0,0.099180095,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9119,1,1,131.0,1,3,1,4,1,135.9,0,0,0,1,1,0,18,0,0,5,10,2,14.0,0,0,5,7,3,11.0,1,7.6,2.6,0.32,0,12.5,0.49999950000050003,18,0,0,1,0,0,0.28062615,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,1,1,9085,1,1,126.0,1,1,1,9,9,127.4,1,0,0,1,0,0,19,0,0,6,13,6,15.23076923076923,0,0,6,10,6,12.375,0,15.5,2.8,-4.06,0,13.802884615384615,0.9999991666673611,19,0,0,1,0,0,0.04151277,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,7,1,9070,1,3,120.0,1,4,4,2,2,120.0,0,0,0,1,1,0,28,0,0,6,9,2,12.0,0,0,6,10,3,12.666666666666666,0,12.7,3.7,-1.7,1,12.333333333333332,0.4166663194447338,28,0,0,1,1,1,0.7636606,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
3,39,1,9003,1,1,170.0,1,1,37,6,6,170.0,0,0,1,1,0,0,47,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0,0.0,0.0,47,1,0,1,0,1,0.88509786,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,1,2,9254,1,1,127.0,1,3,19,3,10,130.9,1,0,0,1,0,0,18,0,0,6,8,6,11.333333333333334,0,0,6,8,5,12.6,0,9.4,-0.8,-3.12,0,11.966666666666667,0.9166659027784144,18,0,0,1,0,0,0.043064393,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,5,9670,1,1,116.0,1,19,38,9,9,119.5,1,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1,0.0,0.0,18,0,0,0,1,1,0.9791774,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,39,1,9119,1,3,130.0,1,3,3,3,10,147.6,0,0,0,1,1,0,31,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,1,0.0,0.0,31,0,0,1,1,1,0.94678277,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,51,1,9991,0,42,110.0,1,19,37,5,9,128.2,0,0,0,0,0,0,22,0,7,12,12,7,11.0,0,5,5,5,5,10.6,0,8.9,1.4,3.51,1,10.8,0.7058819377165072,22,0,0,0,1,1,0.7983887,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,2,9500,1,1,126.0,1,1,38,4,7,124.3,1,0,0,1,0,1,20,0,0,8,8,8,12.98125,0,0,8,8,8,12.98125,0,9.4,-0.8,-3.12,0,12.98125,0.9999993750003906,20,0,1,1,0,0,0.0125349425,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,2,9147,1,1,116.0,1,37,1,5,3,124.8,1,0,0,1,1,0,20,0,0,5,9,2,14.333333333333334,0,0,5,10,2,12.5,0,7.6,2.6,0.32,0,13.416666666666668,0.3999996000004,20,0,0,1,0,1,0.6027449,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Tinggi
1,1,1,9500,1,1,131.0,1,19,19,4,4,122.0,1,0,0,1,0,0,20,0,0,8,8,7,14.014285714285714,0,0,8,8,7,14.014285714285714,0,12.7,3.7,-1.7,0,14.014285714285714,0.8749994531253418,20,0,0,1,0,0,0.053941064,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,6,9853,1,1,114.0,1,19,19,9,9,110.2,1,0,0,1,1,0,20,0,0,6,8,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,1,12.2,0.8333326388894676,20,0,0,1,1,0,0.15503448,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,39,1,9003,1,1,133.1,1,1,37,4,7,110.0,0,0,0,1,1,0,31,0,0,6,15,3,14.4,0,0,6,20,0,0.0,0,16.2,0.3,-0.92,1,7.2,0.24999979166684028,31,0,0,1,1,1,0.8704886,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,42,1,9119,1,1,120.0,1,5,5,2,2,115.0,0,0,0,1,1,0,30,0,1,6,9,2,15.0,0,1,6,7,2,13.5,0,15.5,2.8,-4.06,1,14.25,0.33333305555578707,30,0,0,1,1,1,0.78661865,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
2,39,1,9991,0,1,100.0,1,37,37,9,9,125.3,1,0,0,1,1,0,41,0,0,5,8,4,11.25,0,0,5,8,3,11.0,1,7.6,2.6,0.32,1,11.125,0.6999993000007,41,0,0,1,1,0,0.49729997,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
1,1,1,9085,1,1,121.0,1,37,38,6,9,121.0,0,0,0,1,0,0,19,0,0,5,9,4,13.75,1,0,5,8,4,14.5,0,7.6,2.6,0.32,0,14.125,0.7999992000008,19,0,0,1,0,0,0.06478197,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,2,9773,1,1,144.0,1,3,3,3,2,140.2,1,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,1,0.0,0.0,20,0,0,1,1,1,0.9580499,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,39,1,9130,1,19,133.1,1,37,37,9,10,156.4,1,0,1,1,1,0,44,0,0,6,9,5,11.571428571428571,0,0,6,11,0,0.0,0,13.9,-0.3,0.79,1,5.785714285714286,0.4166663194447338,44,1,0,1,1,1,0.960831,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,6,9500,1,1,147.0,1,1,38,4,8,141.1,1,0,0,1,0,0,20,0,0,7,9,6,13.0,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,1,13.60625,0.9333327111115259,20,0,0,1,1,0,0.053873785,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,1,1,9238,1,1,135.0,1,38,38,4,7,121.7,1,0,0,1,0,1,18,0,0,6,14,0,0.0,0,0,6,9,4,11.0,0,7.6,2.6,0.32,0,5.5,0.33333305555578707,18,0,1,1,0,0,0.22724245,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9773,1,1,156.0,1,19,1,5,10,136.8,1,0,0,1,0,0,18,0,0,6,6,6,14.0,0,0,6,6,6,13.5,0,11.1,0.6,2.02,1,13.75,0.9999991666673611,18,0,0,1,1,0,0.06033187,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,17,1,9853,1,1,138.0,1,38,38,7,6,124.7,1,0,0,1,0,0,18,0,0,6,11,3,12.333333333333334,0,0,6,10,5,10.833333333333334,0,9.4,-0.8,-3.12,0,11.583333333333334,0.6666661111115741,18,0,0,1,0,1,0.52329224,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Tinggi
1,1,4,9500,1,1,136.0,1,1,1,9,9,123.8,1,0,0,1,0,1,19,0,0,8,8,7,13.314285714285717,0,0,8,8,7,13.314285714285717,0,12.7,3.7,-1.7,0,13.314285714285717,0.8749994531253418,19,0,1,1,0,0,0.051588565,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9003,1,1,133.1,1,38,38,4,8,115.0,0,0,1,1,1,0,21,0,8,12,13,12,14.538461538461538,0,4,12,14,12,14.461538461538462,0,15.5,2.8,-4.06,0,14.5,0.9999995833335069,21,1,0,1,0,0,0.07554598,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9238,1,9,133.1,1,34,34,0,0,118.0,0,0,0,1,0,0,47,0,0,6,12,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,1,0.0,0.0,47,0,0,1,1,1,0.965014,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,51,1,8014,0,42,140.0,1,19,37,134,193,138.0,1,0,1,1,0,1,21,0,13,13,13,11,12.727272727272728,0,9,11,11,10,12.6,0,8.9,1.4,3.51,0,12.663636363636364,0.8749996354168186,21,1,1,1,0,0,0.022505943,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9238,1,1,133.0,1,34,37,5,5,120.4,0,0,0,0,0,0,21,0,0,6,12,2,11.5,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,1,12.25,0.24999979166684028,21,0,0,0,1,1,0.8813588,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9773,1,1,144.0,1,37,37,8,8,138.4,0,0,0,1,0,0,18,0,0,6,7,6,13.428571428571429,0,0,6,7,6,14.142857142857142,0,13.9,-0.3,0.79,0,13.785714285714285,0.9999991666673611,18,0,0,1,0,0,0.036692128,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9130,1,1,130.0,1,3,19,4,8,133.0,1,0,0,1,0,0,19,0,0,6,6,6,14.666666666666666,0,0,6,8,6,13.666666666666666,0,12.4,0.5,1.79,0,14.166666666666666,0.9999991666673611,19,0,0,1,0,0,0.03326369,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
